free_text,label_id
"T , nợ 1 tr là thêm chỗ này đang 30 tr à : (",1
TRUNG QUOC GOVERNMENT LA DOG HAVE BABIES ! ! !,2
Quan chuc nha nc lam gi co tien ung ho..chj co tien chon duoi dat thoi...ko gjam gui ngan hang so bj lô.😂😂,2
Hoa Minaa,0
Ra khỏi chỗ cách ly rồi lấy đốg gạch 🧱 🧱 từ dư luận về xây biệt thự ở cho bớt ngột ngạt,1
xác minh là comcom có đăng.,0
Một góc ảnh khác rộng hơn.,0
bả chửi người ta mà cái mặt bả hớn hở làm như zui lắm 🙄 🙄 🙄 nghiệp thật là có quật,2
Stt ngu kém mức này còn cop lại được . Đm,1
Dcmm cmt của bố ăn lozz ak cut,2
cả một thế hệ ..,1
Nước đii hayy đấy,0
K có ny thì sao hả anh :)),0
Anh Minh chậm cái con cặc,2
Cừi ha ha,0
Choy hahaa. Who was Mei Hong?,0
Hahaa không thể ghét ông trần dần đc mọi người ạ,0
"Hà Nội sẽ đc đổi tên thành tp Mao Trạch Đông, đg biên giới VN sẽ đc mở rộng ra tới Tây Tạng. Giải phóng Đài Loan sẽ là nhiệm vụ hàng đầu của nhân dân xhcn, đế quốc Mỹ và bọn tay sai sẽ phải cút khỏi biển đông và biển nam hải. Cùng với Thượng Hải, Bắc K",2
Quà dành tặng abe khi tết về =)),0
"ĐM , chắc lại rút sợ dây kinh nghiệm thôi mà",1
"nhìn vợ anh lại nhầm sang diễn viên phụ trong phim về nhà đi con trong các tập trăng mật của Vũ và Thư , bikini gạ thụt Vũ",0
"Bữa trước ký dự luật HongKong thì cấm tàu chiến Mỹ ghé qua HongKong, nay cấm j nữa giờ. Hay khỏi đánh thuế nữa, cấm hết tàu thương mại của Mỹ vào tàu khựa đi :)) ~,~",0
"Đăng Thảo htrc t cũng giơ mẫu này ra, may a thơj đ biết làm nên đổi mẫu khác)))",0
:))) to vl Gay,1
tập nào vậy,0
Hóng các thánh yêu Sản !!,0
Sang ngột ngạt mà ở cho đợ vũ hán 😒,2
Phà Nguyễn ngày mai chúng ta muôn trùng xa mãi xa 2 phương trời. Nào mai sau có còn thấy nhau :))),0
"Hình như page này cũng là 1 ""Chi Nhánh"" của Việt tân",0
Trưng dụng sạch rồi còn bằng chứng đâu mà tố cáo xử lý :v,0
", Dkm chan Vkl",1
"Ko lẻ bất cứ nước nào nhận lao động thì nước ? ? Ngu vl . Ngành luyện kim : mổi cty mở ra đều đưa nhân viên ra nước ngoài thực tập ( chủ yếu ở ) , vì chuyên môn yếu với lại thiếu chuyên cần , bất cẩn . Các nhà thầu hầu n",1
"Và là 1 tr likes, 1 tr likes ko phải dislikes đâu",0
Ui giồi chửi kinh,1
Puca Nguyễn a có nên mặc style này 🤣,0
Mình đang tìm một con bò đặc điểm nhận dạng nó kêu cực kì thuyết phục nha có hậu tạ :;),2
Add ngu khờ vãi nồi,2
Minh hiếu ơi may với nó cũng một xạo thứ lồn xàm lồn,2
Nhin a châu đang yêu quá?,0
Bệnh của m còn nặng hơn ung thư đấy thằng khờ ạ,2
Mọi người cố lên ❤ và bỏ cmn điện thoại để lo ôn bài cho tốt đi :3 ôm điện thoại và nghe thật nhiều lời chúc cũng không thể nào học giỏi hơn ôn bài đâuuuu :333 <3,0
"Bộ Giao Thông Đường Bộ của Úc chỉ quy định 3 loại xe sau phải có bình cứu hỏa .
 
 1- Xe ô tô nào có đầu máy đặt nằm bên trong xe ( cùng chỗ ngồi với hành khách ) chứ không phải bên ngoài xe .
 
 2- Xe ô tô du lịch có trang bị bếp gas nấu bằng lửa .
 
 https://www.facebook.com/Hanghy92 Hằng Híp Hay..thích nhất đoạn thủy táng, hỏa táng, hấp táng và làm rượu mận
 
 https://www.facebook.com/huynh.son.75 Pa Nippon Sao thay quen quen
 
 https://www.facebook.com/people/Ph%E1%BA%A1m-L%C3%BD/100010155273141 Phạm Lý Sau đó là ăn táng...
 
 https://www.facebook.com/tung.nguyenduc.3781 Nguyễn Đức Tùng Cười ko thở nổi!!!
 
 acc clone Đinh Đắc Vũ :v
 
 acc clone Tuan Ngo QuynhAnh Nguyen :))
 
 acc clone Kaotayto Kao Ơ..
 
 Đậu xanh..
 
 Dân đen chúng mà ko thích xài điện thì phang đèn dầu đi nhá..
 
 https://www.facebook.com/mushrooms.small Pie Pie Quản lí bóp cổ xiết chặt :(
 
 acc clone Phan Tuan Anh :3 Kinh doanh độc quyền sướng quá chỉ cần tăng giá lên là lời :v Đố thằng nào dám ko dùng điện !
 
 https://www.facebook.com/zuu.tran Trần Du Ngay xua giay bao djen con co gia gio deo thay lun chj thay moi caj tong voi vat
 
 acc clone Nguyễn Thắng :))))) nuc cuoi`
 
 acc clone Tình Lâm Điện Lù có khác
 
 https://www.facebook.com/baoloc.thai.3 Loc Bao Thai nghe đâu khảo sát dân hài lòng cho 6.9/10. má xài diện từ nhỏ tới lớn chỉ thấy tờ tiền điện hàng tháng chứ thấy cái giấy nào khác mà bao dân hài lòng
 
 https://www.facebook.com/thai.le.92351 Vinh Toan Thế mà lúc nào cũng kêu lỗ rồi lại tăng giá đấy
 
 acc clone Không Tên Độc quyền thích tăng mấy thì tăng .ko lời thì quá ngu
 
 https://www.facebook.com/thisisleo.8 Việt Nguyễn Ơ!!!! Tao có chấm điểm hả các mày???
 
 https://www.facebook.com/zuu.tran Trần Du Mấy bác thông cảm..evn sống ảo và diễn sâu ấy mà.
 
 https://www.facebook.com/dk.milano DK Milano thằng nào chấm thế?
 
 acc clone Trần Đình Duy Nhiều cái 1 thành ra cái 69 đó :)))
 
 acc clone Tình Lâm Ớ sao lại 6,9 ???
 
 acc clone Kaotayto Kao Ơ..
 
 acc clone Nguyễn Thắng Toi k biet chi het :v
 
 acc clone Bùi Thắng Nhiệm vụ evn là sản xuất điện. Và nó đã làm đc. Thế còn muốn làm gì nữa thì mới hài lòng, cấp điện miễn phí à
 
 https://www.facebook.com/people/Ty-Hoang/100006073634871 Ty Hoang Bày trò. Trò này thế nào cũng tốn của.
 
 acc clone Chánh Tâm Hãy xem người dân tây tạng khổ sở thế nào
 
 https://www.facebook.com/khanh.do.399488 Đỗ Ngọc Khánh quát i dờ Phắc gâu in on in mai can trùy...?
 
 https://www.facebook.com/minh.chau.319 Minh Chau Đây quan tu díu chai na mó nì in áo ơ can truỳ
 
 https://www.facebook.com/pham.duynghia.543 Phạm Duy Nghĩa sắp bán cmn nươc rồi
 
 https://www.facebook.com/quangtien.nguyen.31 Nguyễn Quang Tiến dm thang nao kien nghi cai nay xu ban ca ho nha no luon dj
 
 acc clone Bui Nam Tóm lại là đéo có $ mà thanh toán, cũng đúng thôi, nhập nhiều hơn xuất thì đấy đâu ra.
 
 https://www.facebook.com/people/Tony-Nguy%E1%BB%85n/100002984821564 Tony Nguyễn Thôi xong!!!
 
 https://www.facebook.com/Thaivunhatnam Nam Thái Bác Hồ sẽ tự hào về đềui này ... khi đó , tượng Hồ sẽ thay thành Tượng Mao :v
 
 acc clone Tình Lâm Các bạn có muốn trở thành nền kinh tế lớn thứ hai thế giới không?
 
 Hãy trở thành một huyện của chúng tôi!!!
 
 Phải làm gì ư? Không, các bạn không cần làm gì cả, hãy cứ ngồi yên và đừng quan tâm đến chính trị. Mọi việc chúng tôi đã thuê ĐCS VN làm hết rồi !!! :)
 
 acc clone Cường Vũ Cái địt cụ, xài ngoại tệ thì bị thu Hồ tệ thì mất giá Mao tệ lên ngôi đmcs
 
 https://www.facebook.com/taam.exc Đức Tâm nếu là thật rủ nhau đi học tiếng Trung đi. :v
 
 https://www.facebook.com/kul.stonebutch Nguyễn Hoàng Phương Anh Đi học tiếng hoa lẹ đi khi nó còn rẻ ad à :))
 
 https://www.facebook.com/kunno9 Đặng Lê Hương Xuân Đùa à
 
 https://www.facebook.com/hoang.tranviet.9 Hoàng Trần Việt Ngày một rỏ ý đồ của mấy nàng bụng bầu. Hết thực phẩm,đồ chơi,quần áo, đến đt,laptop,tivi,xe máy,khu hoa kiều, đaif radio,kênh truyền hình quốc gia, rồi giờ đến cái nước cuối cùng là đồng tiền cũng sẽ bị đồng hoá và rồi sau này Việt Nam! Chỉ còn là một ngôi sao nhỏ trên cờ trung cẩu mà thôi
 
 https://www.facebook.com/cau2.nhim Viên Quang Tuấn Yêu nước cái lồn mẹ chúng mày. Địt mẹ mấy thằng phản động. Làm thế nào thì đã có chính quyền. Chúng mày giỏi thì đéo phải ngồi đấy gõ phím
 
 acc clone Tống Nguyễn Gia Khánh Nó bán gần hết nước Việt Nam rồi
 
 https://www.facebook.com/trieuhoang.ho Shurima Amumu có khả năng phải đóng thuế thân
 
 acc clone Phan Tuan Anh Giờ tổng thuế lên tới 40 50% rồi kinh vãi -_- !
 
 acc clone Tung Le DM...thằng assmin xàm xí...ụ ẹ có giảm xuống 150 triệu 1 chiếc thì mày cũng có tiền méo đâu mà mua...DM...chửi như đúng rùi...lo kiếm tiền đóng net đi kìa...không nó cắt thì khỏi online nha mày...hơ hơ hơ...
 
 acc clone Phan Tuan Anh ad nói đúng rồi ko thấy à ,dân mua xe hơi thì phải đóng thuế gấp 2 lần giá xe còn bọn quan chức thì được đi xe công ko đóng 1 đồng nào còn có xe để chạy sau này khi nghỉ hưu được luôn chiếc xe đó .Bạn ko thấy bất công à .Số thuế người dân mua xe đóng đảng sẽ dùng vào việc gì ? nâng cấp đường xá à =)) bọn chúng chi vào những công trình ngàn tỉ rồi đưa nhau chia chác
 
 https://www.facebook.com/coste.la.125 Mạnh Mạnh Học thì ngu mà cứ so sánh vs quan
 
 https://www.facebook.com/hoang.tranviet.9 Hoàng Trần Việt Thế giới đóng thuế thấp hơn Việt Nam! Nhiều à. Tay nhanh hơn não mẹ rồi. Đọc,học,tìm,hiểu kỹ vào hãy nói
 
 acc clone Tung Anh Nguyen tay nhanh hơn não hã mày ?
 
 acc clone Tân Duy Nguyễn Đàn anh nói sao đàn em phải nghe theo thôi ad ạ. Đừng buồn vì lí do đó.
 
 acc clone Trọng Minh Thg đi xé đạp jải fong thg đi ô tô để cả 2 đi xe máy nên đừng mơ tất cả đi ô tô:))))
 
 acc clone Huy Nguyễn Thăng ad ngu vcc nói gì cũng thấy ngu =)) đùa chứ m k còn gì để tả vì đô ngu của m
 
 https://www.facebook.com/khanh.do.399488 Đỗ Ngọc Khánh phắc ga vờ mừn
 
 https://www.facebook.com/tuhip.hoa Nguyễn Trọng Tú Đéo bao giờ đéo bao giờ giữa mùa hè tuyết rơi
 
 acc clone Đào Quang Đm nhìn đường xá VN tao chỉ mong dẹp cmn oto đi cho rồi .
 
 https://www.facebook.com/people/Key-Quang/100008983842906 Key Quang Cần gì ô tô tao đi bộ cho chắc
 
 https://www.facebook.com/tructiep.tuongthuat Nhiên An đọc báo tăng thu phí đuờng bộ kéo xuống cmt trên zing nhé,nó bảo tăng thu phí để cải thiện đuờng bộ,xây đuờng mới cho dân và sẽ giảm thuế,phí ô tô rồi sau này con cháu chúng ta sẽ đuợc đi ô tô,cmn mấy bọn dlv rảnh háng cmt đây mà,thuế còn cao gấp mấy t
 
 acc clone Vũ Thắng Vcl lạm phát 3,4 con số :))) ngu còn tỏ ra ngu hẳn :))) lạm phát 4 con số thì 2 thằng + con mặt lồn đẻ ra mày đã vác tiền triệu đi ăn phở rồi chứ ngồi đấy mà sủa à :)))) còn hoàng sa :))) ơn giời,ơn bu mỹ :))) thiệu nhà mày bán cmn cho tàu từ năm 74 rồi nhá :))) cái giá là cắt viện trợ cho bắc việt và về liên minh chống soviet vs mỹ :v
 
 https://www.facebook.com/doanh.nguyen.50115161 Doanh Nguyen Quản lí yếu kém , bây h chỉ chăm chăm tìm nguồn thu bất kể chỗ nào tận thu đc ... Viện phí, phí cầu cống, bảo hiểm XH, Y tế, ... Ôi cứ ngồi nghĩ ra khối thứ có thể thu đc
 
 acc clone Thùng Cơm Biết chúng nó nổ mà đéo làm gì nổi
 
 https://www.facebook.com/coste.la.125 Mạnh Mạnh Vkl rận nó dạy mày học bảo sao ngu vl ad ạ
 
 https://www.facebook.com/hoaiphi.nguyen.9 Bác Ba Phi Để xem năm nay sẽ có bao nhiêu cái tăng nữa, bình ruồi vừa tung chiêu cướp dollar rồi, xăng thì k tăng được trong áp lực giảm, có lẽ điện nước sẽ tăng,trạm thu phí đường bộ cũng vừa tăng,mới cướp 22% lương của người xuất khẩu lao động. ..
 
 acc clone Cụ Nội Đi Hội Thiệu bán cmn ak`
 
 acc clone Johnny Trung Tran 
 
 https://www.facebook.com/people/Le-Hung/100004246504509 Le Hung Khà khà ...! Thằng nào viết bài này công nhận là Ngu có đào tạo, Ngu rất có bài bản"". :v",0
Hóa Bùi khỏi phải qua mẽo,0
"Cái này đúng mà , Việt Nam ! M có câu 1 ng làm quan cả họ được nhờ mà ! Nhưng cái com mẹ quan bjo muốn nó khôn phải lấy bác hồ ra vả vào mặt nó mới khôn lên dc ko cả bố lẫn con đều ngu như nhau cả thôi",2
"Phí vai lin ra , thgian bố đợi có khi tán đổ con khác mẹ roii =))",1
Mình đanh vĩnh biệt cao lôn đi anh,1
chắc quay clip 18+ được rồi,1
._. Cô 3 giàu thấy mẹ hà,0
Nhìn bộ trên tường vs cái ghế kiểu đúng là bạo dâm,1
Con linh này nó k biết nhục sao mà còn đua cái mặt lên cà..,2
vl thế mà vn mình ... tự nhục cứ hơn giờ mình thấy bọn nó còn biến thái thôi mình,1
"A Ku Lộc k phải nó thì là ai , đến bh còn bảo k phải do nó . Khai gian dối để qua cửa kiểm soát là tội đồ lớn rồi . Làm gì dễ có chuyện gần như cả khoang hạng thương gia lây như thế",2
những đêm như thế,0
Chua bao giờ người lại rẽ như bây giờ ... ! !,1
Nhìn hài vl,0
Thu Hà Tinh Nguyen Lê Hồng Diễm Hoàng Dung nghĩ mà buồn ghê mấy chị :)))),0
Đó là kết quả của nền giáo dục “ ưu việt ” của bọn vc !,2
Hoàng Văn Hướng,0
Dân ngu cu đen thôi mà kém .,2
Lương Kiều Trúc Uyên đồng quan điểm!,0
vkl Minh mẫn vcl,1
Mắc đ t * quá,1
Cô ba vàng ngọc nghe mắt cười vc đồ thứ nước rửa cầu tiêu mà tưởng mình là sân siêu bột kết . Nói chuyện đéo biết nhục tí nào ? Cô Ba Vàng Mã hahahaha,2
Thân Hoài Thương ? ? Hay thì like đéo hay chả nhẽ k đc dlike ? Lạ lồn thế ? Sinh ra nút dlike làm cc gì ? Hát như cc thì chả dlike,2
Cô ba vàng Ngọc cây cầu trong háng,2
Chương trình chắc tìm mãi mới ra được đoạn thầy ko chửi thề😫,0
Ngồi taxi nói chuyện thế giới,0
hôm ni thầy đánh đỉnh quá...thầy k áp dụng các giáo án trên stream là auto win!,0
Già mà non,0
Vụ gì thì kệ mẹ đi cứ lôi ra mà bới móc ? ? ?,1
Cái vụ 4000 tỷ ói cả thì đéo thấy 1 cái máu lol nào ra tháng,1
Thôi a im mẹ mồm đi : V,1
Cứ như mấy ông trại tâm thần nghịch kiến nhỉ,2
Nó lại :) vl hợp lý,1
Đm chú chửi ai thế ? Mai cho nghỉ việc đỡ căng thẳng nhé !,2
"AE NÀO ĐAM MÊ KÈO BANH BÓNG THÌ QUA TƯỜNG ÔNG Tuấn TommyTHAM KHẢO KÈO, KÈO LÊN HAY VKL, CÓ LINK FB CHO AE NÀO CẦN THÌ VÀO",0
bt có tiếng mặc bảo lìn gì chẳng đẹp . Người Người nó cái là điên,1
"Kakaka , khùng khùng quá sức .",1
ói,1
abe Giống vailon,1
Đi vài bữa rã họng rồi lại lết về thôi mà.loại mất dậy ...,1
Nhịn nói sẽ bớt khờ chú ạ ... hi,2
Uong nhieu vi di..no hai..cho..cai..than..toan thuoc..tw..ko,0
Hay ho con cặc j mà tối ngày với đụ chả địt,1
Em thử tranh luận chính trị với đám cầu thủ đỏ đó ... sẽ thấy tụi nó chửi em ko khác gì bọn bò đỏ nhé,2
Mình muốn nói một câu thôi : địt mẹ bọn sống ảo,2
rỗng má thùng đù kêu to,1
Tao cháu ông tổng thống mỹ nè . đụ má xạo lồn .,1
Trộ trộ🤭,0
vào vietnamfootball mà xem,0
Đồ khùng ... coi chừng con cháu ông pà của pà .... ở địa ngục chờ pà ..... đi coi chừng xe pắt chó pắt,2
:) L,1
1 : 39 có thánh bụng bự nhay chung kakka,0
Hồng Nhung Nhà toi nhiều. Bạn không phải nghĩ,0
Tao địt cần biết thằng lồn nào máy trộm,2
xin clip ban oi,0
Ngon quá thầy ơi,0
Nguyễn Thanh =))),0
Báo chí gì mà nói sạo lộ liễu . Nản,2
Trả kèo thầy ơi :))),0
"con này nó giả tạo m càng chứng tỏ m càng để cộng đồng mạng hiểu hơn về mày 1 lừa đảo , vừa khóc vừa cười hả",2
trời Quá cái,1
Bóng gió sao nó hõn thấy ghê đã là người được may mắn biết bớt để an nhàn tâm hồn sân si bởi vậy làm ảnh hưởng cộng đồng đồng tính họ hiền lành dễ thương mà sao quỹ chửi mất dạy quá conquy già kim ngọc ngọc hiếu sao biết nhục mà chương ra,2
Ngu còn sủa cũng lớn ... lúc đầu cho mê việt kiều,2
Cái miệng linh cá lóc  ik hệt cái lồn,2
Sói vlog mua cua siêu to khổng lồ cho ông già 🤣,0
"Tui thấy lãnh đạo vn nên câm mẹ nó mồm đi cho xong , đã lỡ tham nhũng rồi thì ở nhà luôn đi , mỗi tháng chuyển tiền cho nó , khỏi làm ... Đó là cách tốt nhất để nhân dân ấm no",2
Yeu nhau ko bao giờ được dụ nha anh . Nhưng mà phải Liếm lôn nha a 🤣 🤣 🤣 🤣 🤣 🤣,1
Tẩy chay là xong bọn vs mõm này . gì làm N là ng của cty ấy :))),1
":) ông viện trưởng khôn quá , nói dứt khoát , hay giết quách tử tù này đi , có lẽ vì thế mà giờ lão vẫn còn sống",2
Ad m éo chi đc cái làm lá tìm tối ngày đi vạch mà sâu mà nói ! Có tài thì đi face và làm bỏ đó thực tế j .,2
Dị dùm,1
đky vụ này thì deo biet a có đạt đc nút túp của vào vàng k á :))) chứ e là e diu hủy Sau luôn r :)),2
"Đang họp nhưng kín , éo cho phóng viên vào . ĐM .",1
Cái con này sao xe bắt chó kg bắt nó giùm cái,2
"Khinh ng , khẩu nghiệp , sân si , có ngày tr cho bà ăn xin đấy , hok có đất đấy",2
Hay lắm anh Trung Quảng Cáo,0
Lại chuẩn bị những giáo án mù mắt,0
Ô KÊ CHU RỜ MO  là Ê CÔ CHO RỜ M...,0
Paula Lưu dân bmay thích pbvm nhỉ sv,2
vãi,1
"phụ nữ cần 1 thằng chồng buồi to như lõi giấy vệ sinh ,giống như bà phù thủy cần anh trưởng làng =))))))))",0
"Siêu quốc gia, siêu cường quốc như Triều Tiên ấy ☝️",0
Trường,0
umi,0
Cực kì thuyết phục 😆,0
Trần Sang bếp trưởng đấy à,0
"Thầy live ở đâu vậy thầy , em mún donet cho thầy hmmm",0
Gdinh nó có giàu ghen . Còn gdinh ad trốn và như chó . Thấy nó công vs chui lủi béo hơn mình thì cmang tỵ 😂 😂 😂,2
"Hôm nay sinh nhật em, ai chúc mừng sinh nhật em đi ạ",0
Tưởng a lên tiếng gì chứ . Hóa ra giữ thể diện à . Đúng là người hay nói triết lí thì sống như ... vẫn phải nói là dạo này a lọt top show chart chỉ sau 20 du khách hàn quốc thôi ạ,2
"Trông khổ vãi đái , mong bác quay về với tổ quốc 😢",1
"Ai cũng biết . Đã là chửi thì chửi thì , Đậu má nói nho nữa thẳng rau tên page đi . vòng vo đổi xanh .",1
T bảo là định rủ bạn t sẽ đi phá cỗ mà mấy th bạn ở lớp nhìn như ngoài hành tinh =))),0
Sảnh tới sáng luôn ae,0
"Ra rả phát biểu làm như cương quyết bảo vệ môi trường lắm , nhưng tau vẫn cho nhiệt điện vào nhé tụi bay làm éo gì đc =))) đúng là đừng nghe những gì chúng nói",1
Đem lại tiếng cười ... ? ? ? Toàn post bài hãm mới đáng cười :))))))))),1
# VTV1 tẩy chai con Trần Mu,2
I love you các cậu 😂😂,0
Lá rụng về cội,0
Ổng  tỉn  rồiiiiiii,0
Đt xịn chụp đẹp quá thầy,0
Nguyễn Trọng Hiệp cấy xl tội,1
Ngọc Linh uk,0
Dơ hai tay lên 😎,0
Món quà sinh nhật :)),0
Cay vãi c * * *,1
Chào nhéee,0
con mẹ mày thằng chó đéo đáng làm bố . mẹ mày,2
"@Been 93 Nguyễn Thế bây giờ còn chửi ai không, tụi bây cũng ít rảnh lồn quá mà, vô cmt cũng đàng hoàng gì...nói trên đầu người ta không chứ đàng hoàng gì",2
Ngheo mà yên bình là đc . Tao nói riết giờ thấy uổng công . Tao cứ ở nc ngoài ngồi cười khì khì coi tụi bây đống vài thứ thuế ba láp . Ăn đồ ăn hóa chất . Ra đường thi trộm cướp . Uhm yên bình đi tụi mày ạ . Thấy đất nc xây nhiều cao tầng là thấy phát triễn . Tụi kém ạ tiền vay ODA ấy con ạ . Rồi đời con cháu chúng mày sẽ trả há há .,2
Nghe là muốn xem rồi,0
y dị lun a ơi,0
oh yearrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr <3,0
Cố lên Việt Nam ơi 🇻🇳 ❤,0
Lộ clip bả giả liệu từ lúc 5phut30 ae xem kỹ lại biết lien,0
Trong một diễn biến khác. Lại có cờ mẫu quốc phấp phới đâu đây,2
Cay sương sương,0
Long Nguyen :))) câm,2
Chả sao các anh ạ bọn em vẫn ở đây cơ mà chả giải lần này thì giải lần khác chả năm này thì năm khác các anh vẫn cầm chuột vẫn ôm bàn phím là bọn em vui rồi,0
Chị ba .bản lĩnh con cháu hai bà trưng bà triệu👍🙏❤🌍,0
Minh tuan dep trai qua,0
Chị ba tiền chị như miếng giấy chùi lol em ne mặt chị xấu hơn lol em nữa ne chị ba chị sủa nhiều vậy em ko cần đồng tiền vơ bẩn của chị,2
cái như múa biệt danh Susan : Chó :)),1
Eo ưi cute,0
Yêu cl gì ? Nhà bao việc,1
Đoạn đầu gay vl 🏻 🙆,1
Phi Quý dầu thơm mùi nhức =)) chết mẹ đầu,1
Con mẹ mày. Nhạ ơi. Nhòm vào bữa cơm 25k của các cháu trường tiểu học hạp lĩnh. Tp Bắc ninh xem mày có đớp đc ko,2
cl như,1
má lên clip rồi . mà đéo hiểu có ai giúp cho những người này hay không . mặt rõ ràng ra rồi . mà cũng chẳng đéo quan tâm,1
kêu cái đ ịt đang ngủ mê tí mẹ tn bỗng zưng fb chửi Ơ mở za xem thấy cái page chửi thuê đọc idol bị nghe vui tai vãi vài là a xẽ đưa thắm zô lìu tóm lại,1
Tứ chi phát triển mà não đéo phát triển 😔,1
", bệnh . Ông thôi là người , đây là nghề nghiệp của ông ấy , ông nên ông ấy lúc thực hiện công việc của mình thôi Nhảm mắc mớ gì vận động HLV ta nhập tịch . Đầu óc có thiệt à . Chưa kể bây giờ còn đó thẳng trăng mật , tung hô ca ngợi , đến vậy chỉ với mang được thắng lợi tới lại đuổi kì cổ Park , ở là mà nhập tịch không chả giữ tịch .",2
của trí tuệ Đỉnh cao cán bộ đảng cộng sản Việt Nam là đây ...,2
Ko biết có ai nghèo ở VN nhận đc số tiền tỷ tỷ tỷ của nó chưa . kể tài sản của ng khác rồi xạo lozzz của mk . Bóng này là bóng dơ bóng dũa nail chứ có cl gì .,2
Có tâm thế 1 bên là con sam.1 bên là( con)chang bit con gi lun,0
thầy quá Non ơi,2
Cô dễ thương á ạ <3 <3,0
"Rõ ràng chức danh chủ tịch mà,sao ý thức lại khác vậy😌((",0
Anh độ như phò ấy : 3,2
điều tra việt nam giỏi nhất thế giới .... trừ tiền bẩn của quan tham !,2
"Ăn hết bao nhiêu tiền của dân để lo cho dân nhưng lũ mọi rợ này lo cho dân vậy đó , qua tàu rước bao công về chém hết lũ mọi rợ đó đi .",2
"Lũ bất tài , vô dụng , học hành không lo , lo ăn chơi , lười biếng xong đổ cho "" Xã hội đổ nát , nhà nước vô dụng "" .... Xin lỗi chứ một chục cái nước Mĩ cũng chả gánh nổi đám phá của tụi mày đâu : /",2
Chán chả muốn nói,0
đợi đồng chí sống sót mở họp báo và nói thật lòng đống ý ấy cái đã,0
Tại sao phải trả lời thầy,0
"Đụ má , em ức chế . quá",1
Đấu khẩu Chim - lợn 👍,1
vl xạo,1
"Trọng bộ album VCD "" ĐI VỀ NƠI XA "" hay lắm giáo ơi ! 😍",0
:))) chào nha,0
Cực kì thuyết phục :)),0
sam qua,1
. tầng 53 tỷ 2 Vãi nhồn,1
ngầu vl :v,0
Clm :))))) Trí Xuân,2
Kkk chửi long thần,0
ông đặt cho tên Khánh bánh. ông mất rồi 🙂,0
Nghe ko hiểu nổi ý bài hát là gì nhiều đứa nói hay,0
"DLV : Các bạn phải ủng hộ hàng Việt, ruồi uống có sao đâu?",0
"Nhung ơi là Nhung , sao mày báo đời dữ vậy Nhung ... ) :",2
Nhanh khỏi còn về đá wc🤣,0
vu thuan 🤣🤣🤣,0
trán ngắn tóc dài mồm lai trung cuốc .,1
Xuân Mai Bảo Ngọc Yến Nhi trend nha mấy bà,0
"Đào Bảo Khánh "" sẵn đồ bú nhiều đâm ra ngáo "" Anh nhỉ",1
ở Hàn gọi VN chiếc lá còn là là lá chà bồn .,1
Ôi thôi xong r ae ạ 🙃,0
Gia roi ma con tao nghiep,0
Chàng trai vàng trong làng cơ hội😊,0
Haha trend cai ( . ),1
"Nam kỳ người ngợm chúng ta sống tử tế hơn , người , lũ ngợm Ngày trước ngàn và lũ ngợm thượng đẳng ngàn năm văn vật đi tiểu quốc cướp của , cướp đất người vào có bây giờ Nam kỳ chúng ta bị nhiễm văn hóa của rau má năm văn vật của lũ Nam kỳ lừa con hoang đ",2
chứ háng Dạng đâu,1
Sướng quá cũng kêu,0
me no nhà,1
Quá là hợp lý =]]],0
Ơ anh à :)),0
Pham My Linh hahahaha tết làm 1 phát,0
Xã hội bồng bềnh.,1
Nguyễn Quang Huy thăng l nào chế cái này @ @,2
Chú trung đầu L 🤣 chú tí đầu lân clg chứ,2
Lý do 1 đứa con gái chấp nhận yêu xa là thằng kia nó giàu vailou. Hết.....!!!!,1
"chửi cái qq gì đúng bị làm đúng quy trình thì ko loại , rồi",1
Chiuuuuu :v,0
Nguyễn Thị Lệ Chi gửi ảnh nhanh để mìn còn đú trend:)),0
Sài tiền âm phủ mang đời đúng ta nói bê dê o vn ai cung xinh sao be o tư bản no xấu ma no no sài tiền am phu mảng kkkkk,2
khách hàng Lừa dối,1
Sam Bé Bố mày đéo có tư cách ở đây ! Bố chửi thẳng cái thằng mặt lìn như mày đấy ! Tay nhanh hơn não,2
Iu cô,0
cần lắm địa chỉ mua Hàu,0
Vu Quynh Huong thế mà chết đéo nó đi . Giảm quá tải cho thế giới,2
hẳn là qua thái ăn mì tôm :((,0
"đéo phải cái gì thích thử những m đc nhá , thử là thứ liên quan đến vũ trang hay chính trị , giờ m sáng tạo ra bom mới nhất là cũng mang ra thử nghiệm ak",1
hơi khác,0
dme 500 like còn dc chứ 100 hơi ít a ơi : v,1
Hồ Nguyễn Quốc Phú ít thôi,2
Sai ở chỗ nào? Mong bạn chỉ ra. Tui là dân kỹ thuật nên ko rõ.,0
"đây đừng hỏi tại sao mình có suy nghĩ khác nhé, đẩy lùi? khi mà bảo vệ các con chiens không đập phá tài sản để ko bị kiện ngược lại thì thành ra như thế này đây",0
💥💥💥💥💥 nổ banh nhà lầu,0
Mat chung bg chui toi bát ký coi day ko ng do di tim may do song may yên dau,2
"Nghe đâu mỗi năm mất gần hơn 900 tỷ để duy trì cái xác ấy sống mãi trong sự nghiệp cướp bóc của chúng nó . Kinh , xác cha già chúng nó mà chúng nó cũng ko tha , xơi luôn . Bao nhiêu năm rồi nhỉ ? !",2
Công nhân sửa chữa đường dùng máy công suất lớn thổi VN mù mịt giữa nội phố_Hà bụi mới có,1
...,0
