comment,label_id,label
cái lũ ếch ngồi đáy giếng này bày đặt phán xét,2.0,
"mày là đồ ăn hại, chỉ biết ăn bám thôi",2.0,
thằng gay lọ này làm hỏng hết cả hình ảnh,2.0,
con điên này lại lên cơn rồi,2.0,
mấy thằng khốn nạn này đáng bị trừng trị,2.0,
"cái đồ mặt lìn, dám nói xấu tao à",2.0,
"thằng bệnh hoạn, tránh xa con tao ra",2.0,
cái lũ vô học này chỉ biết gây sự thôi,2.0,
con bitch này lại giở trò gì đây,2.0,
"thằng phá hoại, cút về chuồng của mày đi",2.0,
mấy đứa óc chó này thì làm được gì,2.0,
"dkm lại tạch rồi, học hành như cc",1.0,
vcl phim gì mà chán như hạch,1.0,
đm tắc đường vãi lìn,1.0,
lozz game khó vl ra,1.0,
má nó lag tung đít,1.0,
"chán như con chó, đéo có gì làm",1.0,
dm ăn gì mà dở tệ,1.0,
vkl nóng vãi chấy,1.0,
cái đm làm mãi không xong,1.0,
lozz lại phải tăng ca,1.0,
huhu dkm mất tiền ngu,1.0,
vcl ngủ dậy vẫn mệt như chó,1.0,
đm mạng như cc,1.0,
lozz đứa nào tắt điện phòng tao,1.0,
má nó đau đầu vãi linh hồn,1.0,
dm bài tập khó vãi lờ,1.0,
vcl đi làm sớm vãi cả đái,1.0,
lozz lại hết tiền rồi,1.0,
má nó kẹt xe như cục c*t,1.0,
dkm quên mang ví rồi,,
"dm nay bua ghe, xem ma tuc ca minh",1.0,
"clgt, cai gi the nay",1.0,
"vc lol, tin duoc khong",1.0,
"dis me, lam an nhu cc",1.0,
"thoi bo me di, met qua roi",1.0,
"cai con cuc gi the nay, deo hieu",1.0,
"vcl luon, nhin ma tuc anh ach",1.0,
"bome, lai phai lam lai roi",1.0,
dm chan doi vl,1.0,
"lozz, sao ma kho the nay",1.0,
"cc, dung co ma xao lol",1.0,
"vc, khong the tin noi",1.0,
"dit con me, sai het roi",1.0,
"vcl, met moi that su",1.0,
dm noi that la het chiu noi,1.0,
"lozz, mat cong thuc su",1.0,
"thoi bo me di, di ngu cho lanh",1.0,
"clgt, tro gi the nay",1.0,
"vc, an the nao khong biet",1.0,
"dm, may qua lam xong roi",,
djt me gio nay van chua co com an,1.0,
vl lai phai di lam roi,1.0,
dm thang nao lay mat cai but cua tao,1.0,
loz deo hieu cai gi luon,1.0,
cuoc doi nhu cc,1.0,
buon vcl ra,1.0,
chet tieng di cho roi,1.0,
me oi kieu nay thi toang roi,1.0,
deo con gi de noi luon,1.0,
vl that su luon,1.0,
dkm muon dut day than kinh,1.0,
chan doi vcc,1.0,
dm lai tre xe roi,1.0,
loz thang nao lam roi do nay,1.0,
cc gi the nay troi,1.0,
vl lam sao ma xong viec day,1.0,
cai con lon ngu ngoc nay,1.0,
dm may co bi dien khong,1.0,
loz cu lam nhu dung roi,1.0,
vl thoi tiet hom nay nong chet me,1.0,
dm bua nay doi vl,1.0,
vl deo tin duoc luon a,1.0,
"clgt, la sao troi",1.0,
"dech me, hong het ca viec",1.0,
"lozz, lai phai lam lai a",1.0,
dkm met moi ghe,1.0,
vl troi mua sml luon,1.0,
"dm, sai sot ngu xuẩn",1.0,
"clgt, the ma cung co nguoi tin",1.0,
"lozz, hen chi nao gio toan hong",1.0,
"dkm, mat ngu vi cai nay",1.0,
"vcl, lai phai cho nua roi",1.0,
"dm, chan doi kinh khung",1.0,
"clgt, lam gi ma nhieu the",1.0,
"lozz, may ra moi xong",1.0,
"dkm, dau dau qua di thoi",1.0,
"vl, cuoi rung ron luon",1.0,
"dm, cu tuong la de",1.0,
"clgt, that vong tran tre",1.0,
"lozz, chang co gi la that",1.0,
dm bua nay đen vcl,1.0,
"thoi r dm, lam an kieu lol gi the nay",1.0,
"eo hieu luon a, vcl",1.0,
"xem xong tuc chet me, tuc vcl",1.0,
"phim nhu cc y, deo hieu sao van co nguoi xem",1.0,
chetme quen mang vi roi,1.0,
"ba cai tro meo, xam loz",1.0,
dkm nhieu viec vcl,1.0,
"an cai loz y, chan vcl",1.0,
"nhac nhu cc, nghe ghe tai vcl",1.0,
lam an nhu cai dkm y,1.0,
dm sao may cai nay kho the nhi,1.0,
di choi ma gap toan chuyen cuc tuc vcl,1.0,
"ba cai do bo di, nhin nhu cc",1.0,
may cai thang nay lam an nhu loz,1.0,
chetme may gio roi ma van chua xong viec,1.0,
dm bua nay troi nong vcl,1.0,
"nhin la thay ghe me roi, vcl",1.0,
"thoi roi, lam an nhu cai dmm",1.0,
"xem ma uc che vcl, phim nhu cc",1.0,
"dm cap quang lai bi dut a, lag vai ca lon",1.0,
vc nhin cai mon an nhu cai djt me,1.0,
thang loz nao park xe vo duyen the nay,1.0,
deo hieu noi sao lai co cai game buoi the nay,1.0,
me oi noi that la deo the chap nhan duoc,1.0,
"tuc vai ca cuc, lam di lam lai bao nhieu lan roi",1.0,
vai loz cai he thong nay lam an nhu cai djt,1.0,
buoi sang ma da gap chuyen nhu cac,1.0,
"thang nao ma nghe nhac to the, phi ca tai",1.0,
dm cuoi tuan ma phai lam viec nhu cho,1.0,
con cac gi dau ma may moc hong hoai,1.0,
nhin cai mat thang be buoi cuoi deo nhin noi,1.0,
vcl giao thong o day nhu cai lol,1.0,
dm thoi tiet am u nhu cuc,1.0,
bua an hom nay chan nhu con cac,1.0,
vai loz cai phim gi ma nham cut,1.0,
"dm lai mat mang nua roi, tuc vai ca lon",1.0,
cai app buoi nay dung nhu cac,1.0,
nhin cai xe buoi xau nhu djt me,1.0,
dm sang nay ngu day met nhu con cho,1.0,
"dm phim hay vl, coi mà nổi cả da gà",1.0,
"vcl, đúng là cuộc đời mà, nhọ đéo chịu được",1.0,
"clgt, sao lại có vụ này xảy ra chứ?",1.0,
"dkm, đi làm về mệt vãi nồi mà còn gặp tắc đường",1.0,
éo hiểu sao lại có người làm được mấy cái trò này,1.0,
"mẹ nó chứ, bài tập nhiều như lìn, làm muốn sập nguồn",1.0,
"vãi lồn, cái áo này đẹp kinh khủng khiếp",1.0,
"địt mẹ, vừa mới mua điện thoại mới xong làm rơi cái bốp",1.0,
"con mẹ nó, thức khuya xem đá banh mà thua cay vãi",1.0,
"mấy thằng làm game như lồn, bug tung tóe",1.0,
"dm, nay ăn trúng cái quán dở tệ, phí tiền vãi",1.0,
"clmm, thời tiết như cái lồn, sáng nắng chiều mưa",1.0,
"dkm, chạy deadline muốn nổ não mà vẫn chưa xong",1.0,
éo tin được là có chuyện như vậy xảy ra luôn ấy,1.0,
"mẹ kiếp, đường xá gì đâu mà ổ gà chi chít",1.0,
"vcl, cái nhạc này cuốn ác, nghe đi nghe lại đéo chán",1.0,
"đjt mẹ, mới mua đồ về mà hết tiền rồi, nghèo vãi",1.0,
"con mẹ mày, tự nhiên hư cái máy lạnh giữa mùa hè",1.0,
"thôi rồi lượm ơi, đề thi khó như chó vậy",1.0,
"dm, quán cà phê đông nghẹt, đéo có chỗ ngồi",,
dm nay tao an ngon vl,1.0,
cai loz gi dang xay ra the nay,1.0,
nhac dap vl nghe cuon vcl,1.0,
thoi roi luon dm tien dau,1.0,
xem phim nay buon cuoi vai loz,1.0,
me oi cai game nay kho vcl,1.0,
dit me hom nay di lam met vl,1.0,
an cai nay ngon chet me luon,1.0,
cai con cu gi the nay,1.0,
may oi cai nay re vl,1.0,
"thoi roi, di me lai hong nua",1.0,
lam bai tap met vai loz ra,1.0,
"troi oi, cai gi the nay, vcl",1.0,
nhin cai nay muon an vl,1.0,
"dit me, sap di du lich roi",1.0,
"may oi, cai ket cuc nhu cc",1.0,
nghe nhac nay phieu vl,1.0,
"dm, tu nhien mat dien",1.0,
cai thoi tiet nay nong vai lon,1.0,
xem xong tuc chet me luon,1.0,
dm bua nay đen vl ra,1.0,
nhức cái nách vcl,1.0,
đm sao mà khó thế nhỉ,1.0,
thôi bỏ mẹ đi ngủ cho rồi,1.0,
đm lại hết tiền rồi,1.0,
vl cái game lag vãi,1.0,
đm sao mình ngu thế,1.0,
cái đm buồn ngủ vl,1.0,
"điên vcl, lại quên mất rồi",1.0,
nhức đầu vãi đái,1.0,
dm lại tắc đường nữa rồi,1.0,
vl sao nó khó nhằn thế,1.0,
đm đói bụng quá,1.0,
mệt mỏi vcl ra,1.0,
dm cái điện thoại hết pin,1.0,
ngu dốt vcl,1.0,
đm lại phải làm lại từ đầu,1.0,
buồn cười vcl,1.0,
vl sao mà xui thế không biết,1.0,
đm cái thời tiết như c*c,1.0,
dm bua nay lam an nhu cc,1.0,
vc ai biet cho ban do an ngon o dau ko,1.0,
dit me sao lai het hang roi,1.0,
lozzz nay kho qua lam mai ko dc,1.0,
clgt troi mua ma ko mang ao mua,1.0,
vl may thang nay toan xam xam,1.0,
dm cong viec ap luc vl,1.0,
me oi cai gi cung dat do vc,1.0,
vc de bai kho nhu loz,1.0,
dit me lai phai lam them gio roi,1.0,
dm that vong tran tre luon,1.0,
lozz may cai app nay toan loi,1.0,
clgt nghe nhac ma lag vcl,1.0,
vl lai biet tac duong nua roi,1.0,
dm cai may tinh cu lag hoai,1.0,
me oi met moi vcl,1.0,
vc moi dau thang ma het tien,1.0,
dit me thuc khuya day som cuc kho,1.0,
lozz cong viec ko dau vao dau,1.0,
clgt lai bi huy ke hoach roi,1.0,
"dm, may thang an hai",1.0,
"vcl, lai phai lam den khuya roi",1.0,
"clgt, cai gi the nay?",1.0,
"thoi xong, toang that roi ae",1.0,
"me oi, dau dau vl",1.0,
bo me cai thoi tiet nay,1.0,
"dm, lag vai loz",1.0,
tuc vai cl y,1.0,
"vl, het tien roi",1.0,
"o me oi, so vl",1.0,
"dm, lai tre deadline",1.0,
"vcl, cai do an gi ma kinh the",1.0,
"clgt, mai la thu 2 roi",1.0,
"me oi, met moi vl",1.0,
"dm, quen mat tieu roi",1.0,
"vcl, lam gi co chuyen do",1.0,
"clgt, khong the tin duoc",1.0,
"me oi, buon ngu chet mat",1.0,
"dm, lai bi chui roi",1.0,
"vcl, troi mua to qua",1.0,
dm nay lam gi cho het ngay gio troi oi,1.0,
vcl cai game kho vl luon ay,1.0,
dit me an gi ma ngu the nhi,1.0,
thoi me di ngu day met vl roi,1.0,
cai con cuc loz gi the nay,1.0,
clgt cai bai hat gi ma nhuc tai the,1.0,
vl may bay tre chuyen hoai,1.0,
dm troi nong nhu cai loz,1.0,
an gi ma ngu the nhi dm,1.0,
"cai loz gi the nay, deo hieu luon",1.0,
vcl cai de bai kho vai cuc,1.0,
thoi di cmnl cho lanh,1.0,
me oi muon an kem vl,1.0,
clm buc minh vcl ra,1.0,
dm cai may tinh lai treo roi,1.0,
troi oi lanh vl luon ay,1.0,
vcl doi bao gio moi duoc an day,1.0,
dit me het tien roi lam sao day,1.0,
thoi bo di ngu cho khoe cai loz,1.0,
clm cong viec ap luc vl,1.0,
"dm phim hay vc, coi cuốn vkl",1.0,
đm đi đường gặp toàn mấy thằng lái xe như cc,1.0,
đụ mẹ nãy giờ lạc đường muốn điên cái đầu luôn,1.0,
"nhức cái nách, bài khó vcl",1.0,
đm deadline dí muốn ỉa chảy,1.0,
"vãi cả lồn, game lỗi liên tục",1.0,
"thôi đm tao chịu, khó quá bỏ qua",1.0,
đm đói bụng run cả tay chân,1.0,
"đụ má cái thời tiết như cc, hôm nắng hôm mưa",1.0,
đm cuối tuần rồi mà vẫn phải làm sml,1.0,
"vcl, mua đồ online toàn bị lừa",1.0,
dm kẹt xe muốn đập mẹ cái xe,1.0,
đụ mẹ sếp hành như chó,1.0,
đm mạng lag như cái quần què,1.0,
"vãi lồn, mới đầu tháng đã hết tiền",1.0,
đm lại tăng giá xăng nữa rồi,1.0,
đụ má nghe nhạc remix sập sàn luôn,1.0,
đm đi du lịch mà đông như kiến,1.0,
"vcl, mới mua mà đã hư rồi",1.0,
dm thức khuya xem phim cày rank sml,1.0,
dm buôn bán kiểu gì như cc,1.0,
thôi dẹp mẹ đi học hành cái lol gì,1.0,
"đúng là lũ súc vật, ăn không ngồi rồi",1.0,
thế éo nào lại ra cái thể loại này,1.0,
"vãi cả lồn, không thể tin được",1.0,
"địt mẹ mày, làm ăn như cứt",1.0,
bố thằng nào nghĩ ra cái trò này,1.0,
"đm ghét vl, không chịu nổi",1.0,
cái đéo gì đang diễn ra vậy trời,1.0,
"lozz thiệt chứ, tức hộc máu",1.0,
thằng nào làm ra cái thứ rác rưởi này,1.0,
"đúng là bọn óc chó, ngu không tả được",1.0,
"cái đm, mất hết cả hứng",1.0,
"vãi lồn, xem mà muốn đập máy",1.0,
"địt mẹ, phí thời gian vl",1.0,
"cút mẹ đi, đừng có làm phiền",1.0,
óc chó mới tin mấy cái này,1.0,
"thật là vcl, không thể nào chấp nhận",1.0,
"đm, bực mình dễ sợ",1.0,
"cái lồn gì thế này, ai làm ơn giải thích",1.0,
dm bua nay lam an nhu cc,1.0,
vc ai biet cai nay la cai gi khong?,1.0,
me oi cai phim deo gi ma chan vkl,1.0,
lolll lam sao ma thang nay thang duoc,1.0,
clgt cai app nay lag vcl,1.0,
dm troi nong vcl ra,1.0,
vc may lam an nhu lon,1.0,
me may cai bai hat nay nghe nhu cc,1.0,
lol tui thay cai nay hoi bi bat cong nha,1.0,
clgt sao may khong noi som hon,1.0,
dm may cai do an nay dat vkl,1.0,
vc tui muon di choi ma khong co tien,1.0,
me no cai xe nay cu chuoi hoai,1.0,
lolll thang nay no dien roi,1.0,
clgt cai cong nghe gi ma rac roi vkl,1.0,
dm thang nay choi game ga vcl,1.0,
vc may cai quan ao nay xau nhu ma,1.0,
me oi cai may tinh nay cham vcl,1.0,
lolll may dua nay hat nhu dau bo,1.0,
clgt cai thoi tiet nay am u vcl,1.0,
"dm nay lai phai tang ca roi, met vl",1.0,
troi oi cai giay to gi ma phuc tap vc,1.0,
nhac gi dau ma nghe nhuc nao vcl,1.0,
dcm may gio roi ma van chua xong viec nua,1.0,
"dau dau vcl, chac chet mat thoi",1.0,
"cai thoi tiet nay am u vc, chan doi",1.0,
"lai sap het tien roi, dm cuoc doi",1.0,
"doi gi ma doi lau vcl, doi het hoi",1.0,
"cai gi cung kho, dm nan qua di thoi",1.0,
"may cai bai tap nay kho vcl, lam hoai khong duoc",1.0,
"dm, lai bi duong roi, cay vl",1.0,
"may cai quang cao nay nhieu vc, tat hoai khong het",1.0,
"troi oi, dau bung vcl, chac an trung thuc roi",1.0,
"lai phai di lam roi, dm buon ngu vc",1.0,
"cai may tinh nay cham vcl, muon dap bo",1.0,
"dm thang nao lai tat dien the nay, toi om vc",1.0,
"cai mon an nay dai vcl, nhai mai khong dut",1.0,
"dm, lai bi lac duong roi, chan vc",1.0,
"may cai game nay kho qua, choi toan thua, buc minh vcl",1.0,
"dm, gio cao diem tac duong vcl, k ra khoi nha duoc",1.0,
"dm nay di lam met vl, muon dot cty nghi me luon",1.0,
chetme quen mat khong tat bep me no roi,1.0,
"lozz may mua cai gi ma dat vl, gia tren troi",1.0,
"dm xem phim ma lag nhu cc, nguyen cai server nhu loz",1.0,
"thoi roi luyen oi, lam bai tap quen me no roi",1.0,
"dm di duong gap toan bon dau bo, chan vl",1.0,
"an cai gi ma do vl, giong nhu cc",1.0,
"dm cai may tinh cu chuoi, lam hoai khong xong",1.0,
dit me tao buon ngu chet me di duoc,1.0,
"lozz toan chuyen tren troi duoi dat, nghe nhuc dau vl",1.0,
dm doi den tet cong o ma chua thay hang ve,1.0,
ngay nao cung an may mon nay chan chet me luon,1.0,
"dm cai xe dap dien cu chuoi, het pin hoai",1.0,
"thoi roi lam lai tu dau, sai het me roi",1.0,
"lozz mua cai ao nay rong vl, mac nhu di dien",1.0,
"dm cai game nay kho nhu cc, choi mai khong qua",1.0,
"di hoc ma quen sach quen vo, ngu vl",1.0,
"lozz cai tin nhan nay cu spam hoai, tuc vl",1.0,
dm hom nay di lam gap chuyen buc minh vl,1.0,
"an cai gi ma nguoi ta chui chet me, chan thi thoi",1.0,
dm phim hay vc,1.0,
thang loz nao park xe vo duyen vay,1.0,
"Dcm, thoi tiet hom nay chan vkl",1.0,
"Meo meo cai loz, phai la gau gau chu!",1.0,
"troi oi, cai gi the nay, tuc chet di duoc y",1.0,
"Nhac nhac cc, mo to hon nua len",1.0,
"thua roi, cay vkl luon ay",1.0,
"Di me, lac duong roi",1.0,
"Vcc, dep qua troi luon",1.0,
"Lam on lam phuoc di, met moi vkl",1.0,
"chet me cuoc doi, lam hoai khong xong",1.0,
thang l* nao an cap do cua tao!,1.0,
"phim nhu cc y, phí tiền",1.0,
"eo oi, ghe vc luon ay",1.0,
sao cai may tinh loi hoai vcl the nay,1.0,
"dm, lai tre hen roi",1.0,
an cai lon gi ma ngu the khong biet,1.0,
con cho nao sua am i the nhi,1.0,
"tuc dien cai nguoi, muon dap het do",1.0,
"cai gi the nay, nhin chán vcl",1.0,
"dm phim hay vl, coi cuốn vãi ò",1.0,
"vcl cay thật sự, làm từ sáng tới giờ chưa xong",1.0,
đm tắc đường muốn chửi thề,1.0,
éo hiểu sao nhiều đứa ngu cứ thích gây sự,1.0,
"clgt, mới sáng sớm đã gặp chuyện bực mình",1.0,
"đjt mẹ, mất ngủ mấy đêm liền vì công việc",1.0,
"vãi cả lồn, thằng nào bày trò này vậy?",1.0,
"dm, trúng số độc đắc thì sướng phải biết",1.0,
"éo mẹ, cái bài này khó vãi chưởng",1.0,
"clmn, đói bụng run cả tay",1.0,
"đjt mẹ, mưa như trút nước, ướt hết cả người",1.0,
"vãi cả lúa, đi chơi mà gặp toàn chuyện xui",1.0,
"dm, cuối tuần mà phải làm việc, chán vcl",1.0,
éo hiểu sao có đứa lại thích nghe mấy bài nhạc dở tệ đó,1.0,
"clgt, nóng vãi cả đái ra",1.0,
"đjt mẹ, máy tính cứ lag hoài, ức chế thật sự",1.0,
"vcl, vừa mới mua mà đã hỏng rồi",1.0,
"dm, quên mất lịch hẹn quan trọng, tức vãi",1.0,
"éo mẹ, học hành mãi mà vẫn không giỏi",1.0,
"clmn, thèm trà sữa vãi cả lều",,
dkm cái thời tiết như lồn,1.0,
vcl cái game lag vãi cả cứt,1.0,
dm đói vcl ra ý,1.0,
cái nhạc như cc nghe đau đầu,1.0,
địt mẹ lại mất mạng đúng lúc,1.0,
lozz nhà tao hết đồ ăn rồi,1.0,
đm đi đường đông như cái quần què,1.0,
vcl thằng nào để mất dép của bố,1.0,
dm nóng chảy mỡ ra đây này,1.0,
cái máy tính cùi bắp chết tiệt,1.0,
địt mẹ sếp hành như chó,1.0,
vcl hôm nay lại tăng ca à,1.0,
dm cái điện thoại hết pin nhanh như cc,1.0,
lozz cái bài tập khó vl,1.0,
địt mẹ vừa đi làm về đã mưa,1.0,
vcl đói rã ruột rồi,1.0,
dm kẹt xe vãi cả lồn,1.0,
cái mạng như cẹc,1.0,
địt mẹ lại trễ hẹn rồi,1.0,
vcl tiền đâu mà ăn chơi,1.0,
dm bua nay lam an nhu lol,1.0,
vc ai biet cai nay la cai cut gi ko?,1.0,
lozz thi that uong cong tao cho doi,1.0,
vcl cai game nay bug nhu cc,1.0,
thoi roi dm het tien roi,1.0,
cai con me sao ma kho vai l ra,1.0,
"vl luon, sao khong ai noi cho tao biet",1.0,
dm cai thoi tiet nhu shjt vay,1.0,
"me oi, lam mai khong xong la sao troi",1.0,
dit me sao ma xem cai nay uc che the nhi,1.0,
vcl cai mon an nay chan chet me luon,1.0,
dm troi oi lac dech biet duong nao,1.0,
vc doi gi ma doi lau nhu shjt,1.0,
"lozz oi, lai phai lam lai tu dau roi",1.0,
"dm cai mang nhu cut, lag tung bung",1.0,
vcl cai phim nay xem chan bo me,1.0,
thang dien nao lam cai nay ma xau vcl,1.0,
"me oi, cai bai hat nay nghe ghe vl",1.0,
dit me hom nay di lam met nhu cho,1.0,
vc cai ly thuyet nay kho hieu chet me,1.0,
dm nay co gi hot dau ma ban nao cung share vay,1.0,
"troi oi cai loz gi the nay, nhin ghet vcl",1.0,
"buon vcl, ca ngay chua lam duoc cai quai gi",1.0,
"may cai thang dien, lam an nhu buoi",1.0,
"dkm cuoc doi, sao ma kho khan the khong biet",1.0,
"dm cai thoi tiet, nong chet me di duoc",1.0,
"vai loz, khong the tin duoc cai chuyen nay la that",1.0,
"the la xong, het cmn roi con dau ma doi",1.0,
"dm, cai bai hat nghe nhu cuc ay",1.0,
"me oi, lam gi ma nhieu chuyen ghe vay troi",1.0,
"chet me di la vua, ai bao ngu lam chi",1.0,
"the la het, doi choi den cai loz gi nua",1.0,
"dm, may thang nay ranh qua khong co viec gi lam",1.0,
"ngu vcl, lam sao ma sai hoai the nhi",1.0,
"dit me, may cai tin tuc nham nhi",1.0,
"chan nhu con cho, khong muon lam gi het",1.0,
"dm, cai phim deo gi ma chan chet me",1.0,
"vai loz, khong ngo lai co chuyen nay xay ra luon",1.0,
"buon nhu cho chet, ca ngay chang co ai noi chuyen",1.0,
"dkm may cai tro he, lam mat thoi gian vcl",1.0,
dm bua nay lam an nhu cc,1.0,
vc chiec xe dep vl,1.0,
"lozz may troi oi, lam gi ma nhieu viec the nay",1.0,
me oi cai game kho vai chuong,1.0,
"dit me an toan roi, may ma khong sao",1.0,
"buoi, lai phai lam lai roi",1.0,
"vc may bay delay, chan chet me",1.0,
"cai thoi tiet nhu cc, luc nong luc lanh",1.0,
dit me lai quen mang theo chiu roi,1.0,
"buoi, cai phim gi ma chan the",1.0,
"vc may tinh lai treo roi, lam an nhu buoi",1.0,
"lozz, lai sap dien roi a",1.0,
dit me cai mon an ngon vkl,1.0,
"buoi, lai phai di lam roi",1.0,
vc cai bai hat hot vcl,1.0,
me oi cai troi mua tam ta tam ta,1.0,
dit me may lai lam do be roi,1.0,
"buoi, khong co ai don dep het",1.0,
vc cai view dep chet me luon,1.0,
"lozz, lai bi mat mang roi",1.0,
dm nay ai dam choi lol voi tao,1.0,
thang loz nao park xe ngu the,1.0,
vc co cai bai hat cung hat hoai,1.0,
djt me mat ngu vl,1.0,
dit con me may cai phim nay chan chet,1.0,
clgt deo hieu sao ai cung thich,1.0,
dm doi den tet cong o moi co do an,1.0,
vc may lam an kieu gi the,1.0,
lozz bua nay xui nhu cho,1.0,
me oi cai gi cung dat do vc,1.0,
dm thang nao cu nhay nhot um xum,1.0,
vc tro choi nay kho vai loz,1.0,
dit me may cai quang cao nham nhi,1.0,
clgt lam sao ma thang nay thang duoc,1.0,
dm mua hang online toan do dech ra gi,1.0,
vc may cai bai tap kho nhu cho,1.0,
thang loz nao choi game ngu the,1.0,
dit me hom nay phai di lam som vl,1.0,
lozz cai dien thoai cu giat lag miet,1.0,
dm an gi ma beo the ko biet,1.0,
dm bua nay lam an nhu cc,1.0,
phim nhu cc coi xong tuc vl,1.0,
thoi gian nhu l luon a,1.0,
dkm lam gi ma lau the,1.0,
troi oi buon teo l,1.0,
"may cai thang cho, het cho noi",1.0,
duma sao cai nay kho vl vay,1.0,
bua nay di lam met nhu cho,1.0,
cai do an lam nhu lon,1.0,
"vcl, lai phai lam cai nay nua a",1.0,
"dm, tu nhien mat mang",1.0,
"dcm, cai tro choi l gi ma lag the",1.0,
hom nay thoi tiet nhu cc,1.0,
"bai hat nhu cut, nghe nhuc tai vl",1.0,
"dit me, sap di lam roi",1.0,
"vcl, ket xe dai nhu lon",1.0,
"lam an nhu cc, bao gio moi xong",1.0,
"dcm, lai thua roi",1.0,
phim meo gi ma do teo l,1.0,
"ngu vl, khong hieu gi het",1.0,
dm phim gì mà chán vcl,1.0,
đm đường đông vcl điên tiết,1.0,
cái đm sao nó cứ lag hoài vậy trời,1.0,
đm công việc nhiều vkl ra,1.0,
dm đói bụng quá đi thôi,1.0,
đm dạo này stress vcl ra,1.0,
dm nghe nhạc nhức cái đầu vcl,1.0,
đm sao mà nóng thế này,1.0,
đm hết tiền rồi khổ vcl,1.0,
"dm lại mưa rồi, chán vkl",1.0,
đm mạng như cc vậy,1.0,
dm thức khuya mệt vcl,1.0,
đm lại phải tăng ca rồi,1.0,
dm ăn dạo này chán vkl,1.0,
đm lại phải họp hành nữa à,1.0,
dm xe cộ đông đúc quá,1.0,
dm game này khó vcl ra,1.0,
đm đi làm về mệt rã rời,1.0,
dm sáng sớm đã phải dậy rồi,1.0,
dm lại phải dọn nhà nữa à,1.0,
dkm nay tao lam bai tap muon chet luon,1.0,
vcl cai phim nay xem chan bo me di duoc,1.0,
dm bua nay troi nong nhu cai loz vay,1.0,
me oi cai game nay kho vcc ra luon a,1.0,
"chep me di cho roi, lam hoai khong xong",1.0,
dcm co ai biet cai cho nay o dau khong?,1.0,
vcl cai quan ao nay mac xau kinh khung,1.0,
dm an cai gi ma ngon vlon the nhi,1.0,
lozz lam duoc cai gi dau ma cu keu ca hoai,1.0,
me oi cai bai hat nay nghe ghe vl,1.0,
dkm hom nay lai phai lam them gio nua roi,1.0,
vcl di du lich ma gap mua bao la nản vlon,1.0,
dm cai xe nay hu hoai ton tien bo me,1.0,
loz cai may tinh nay chay cham nhu rua,1.0,
me oi ngu day ma thay met moi vcc,1.0,
dcm cho nao ban do an dem ngon ngon vay may ong,1.0,
vcl cai tran dau nay xem uc che kinh khung,1.0,
dm cai nay dat tien vkl ra ay nhi,1.0,
loz biet lam sao cho cai nay no het bi loi gio,1.0,
"me oi hom nay lai phai di lam som nua roi, chan vcl",1.0,
dm bua nay lam an nhu cc,1.0,
"Vcl, troi oi la troi",1.0,
dit me sao ma may ruc the nhi?,1.0,
lozzzzz con game nay chan vcl,1.0,
me cuoc song nhu cc y,1.0,
"vl, gia ca leo thang kinh di",1.0,
"dm, lai tre deadline nua roi",1.0,
thoi gian troi nhanh vcl,1.0,
"lozz, lai mat mang roi",1.0,
"me, thang nay lam an nhu ruc",1.0,
"vl, nhay cam the nhi?",1.0,
"dm, hom nay đen du the nhi?",1.0,
"cuoc doi nhu cc, deo ai hieu",1.0,
"lozz, lai thua roi",1.0,
"me, cai game nay bug vcl",1.0,
"vl, sao ma met the nhi?",1.0,
"dm, lai het tien roi",1.0,
"lozz, cai quai gi the nay?",1.0,
"me, lai phai lam lai roi",1.0,
"vl, tao lao bi dao that",1.0,
dm phim gì mà chán vãi cả lồn,1.0,
"thôi cút mẹ mày đi, đéo coi nữa",1.0,
"địt cụ, nhạc như buồi",1.0,
đéo hiểu sao có người thích cái đống cứt này,1.0,
"nhìn muốn đấm vô mặt, vcl",1.0,
"chán như con chó, đéo có gì vui",1.0,
"thời tiết như lồn, nóng vãi cả đái",1.0,
"dm, tắc đường như chó, điên tiết",1.0,
"nhìn mặt muốn thụi cho phát, vcl",1.0,
"đéo tin được luôn, như cc",1.0,
"cái đéo gì cũng sai, lộn cái bàn",1.0,
"trò này như cứt, chơi chán vãi",1.0,
"địt mẹ, hết pin đúng lúc quan trọng",1.0,
"cái đồ ăn như chó, nuốt đéo trôi",1.0,
"buồn như con chó, muốn đập phá",1.0,
"dm, lag vcl, đéo chơi được",1.0,
"đéo hiểu sao luôn, như cc",1.0,
"phí tiền vãi lồn, mua về đéo dùng",1.0,
"nhức đầu như chó, muốn nổ tung",1.0,
"đéo có gì đáng để đọc, toàn rác rưởi",1.0,
dkm phim j mà chán vcl,1.0,
dm nay kẹt xe vl,1.0,
vcl cái game bug tung đít,1.0,
đm điên tiết ghê,1.0,
clgt cái gì zị trời,1.0,
đụ mẹ cái app lag vkl,1.0,
đm hôm nay xui vãi lồn,1.0,
vl trời nóng như cái loz,1.0,
đcm bài hát nghe chán phèo,1.0,
má ơi cái deadline dí vcl,1.0,
vcl tốn tiền như chó,1.0,
đm không thể tin được,1.0,
clgt lạc đề vl,1.0,
dkm làm lại từ đầu,1.0,
đm cái máy chậm như rùa,1.0,
vcl đói bụng quá,1.0,
đcm sáng ra đã bực mình,1.0,
má nó khó kinh khủng,1.0,
clgt cái gì cũng khó,1.0,
dkm lại phải làm lại,1.0,
dm nay di lam met vl ra,1.0,
