comment,label_id
"thằng Việt Tân, thằng 3 que với Đảng cộng sản Việt Nam, chính là hình thức đa đảng đấy. có bao giờ tụi nó nhìn nhận thành tựu của Đất nước, bọn chúng chỉ nói lên cái xấu để hạ uy tín của Đảng. tụi m nghe lời nó, đầu tụi m chỉ toàn tiêu cực xã hội, sống đéo khá lên đâu. bọn lưu vong đó mãn đời khát nước, sau vụ 2018, đã rất nhiều người từng chống Đảng đã nhận ra bộ mặt thật lũ Việt Tân, 3 que rồi.,GIỜ NÀY VIỆT NAM ĐÃ NHẢY ĐẾN ĐÂU RỒI ? Việt Nam chuẩn bị cho bước nhảy vọt trong năm...",0
"BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:)),BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:))",0
"Mình đọc thành nói xấu mẹ và ngón tay mình đã sẵn sàng chiến đấu,BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:))",0
"That su day,BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:))",0
"với mẹ thì đc còn với bố thì thêm bài đạo lý 🙂🙂,BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:))",0
"Ns chuyện trên trời dưới bể, nấu xói bốc phốt hàng xóm, họ hàng. Siêu peak. Chỉ hận ngày ko đủ 48 tiếng để buôn🫦🫵,BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:))",0
"Kaka đặc sản mỗi lần ngồi ăn cơm,BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:))",0
"2 mẹ con nằm nấu xói đến 2h sáng☺️,BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:))",0
"Tôi có thể nấu xói cả họ 😂,BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:))",0
"1 ngày nói k có đủ 🐧,BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:))",0
"đúm,BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:))",0
"họ có còn nghĩ về bạn không? vô trải vài lá là biết nha,BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:))",0
"Nấu xói với cả bố mẹ cơ, có thể là đến 2h sáng 🤣,BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:))",0
"Đúng nha má, nó thoải mái vcl, xong nói một hồi mẹ ngồi kể chuyện ngày xưa bố tán mẹ như nào, sinh nở các thứ bla bla,BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:))",0
"t nấu xói với bà nội =)),BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:))",0
"Mẹ t gọi t 2 tiếng và có hơn 10 nạn nhân trong câu chuyện đó,BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:))",0
"tr oi chỉ cần ai đó vắng mặt là sẽ trở thành ng nói xấu tiếp theo của t với mẹ t =)),BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:))",0
"@nh.ng___,BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:))",0
"t với ả nói từ sáng tới tối kh hết chuyện=)),BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:))",0
"Lần nào cũng buôn cả tiếng đồng hồ mà vẫn cấn cấn như chưa nói hết 🤣,BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:))",0
"t đang thắc mắc sao m “nói xấu mẹ” m còn bêu lên đây mà peak với pủng 🤡 đơ người,BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:))",0
"ủa n nói là “ nói xấu vs mẹ mà”,BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:))",0
"Vừa có một cuộc nấu xói chất lượng với mẹ iu dài 53 phút 1 giây trên Zẻ Lau luônnnn 🤏🏻🫶🏼🫵🏼,BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:))",0
"ê thiệt nha! buôn chuyện , nấu xói bốc phốt hàng xóm họ hàng đủ hết. xong nch với mấy đứa ở nhà tụi nó k biết nhiều chuyện ở nhà bằng t🤣,BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:))",0
"ê nhưng thề, t là người rất hay kể chuyện và tâm sự. ngày xưa thì hay kể cho mẹ t, còn sau khi lấy ck là t kể cho mẹ chồng t. chuyện bên nào là qua bên đó nấu xói cùng 2 mẹ, ôi cảm giác nó peak vl, kaka,BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:))",0
"Morning vibe Đến tới 04-Lê Duẩn, là đã đến 1 ngã rẽ của cuộc đời.Chúc tất cả mọi người đã đến đây gặp nhiều may mắn.,Morning vibe Đến tới 04-Lê Duẩn, là đã đến 1 ngã rẽ của cuộc đời.Chúc tất cả mọi người đã...",0
"Được cấp visa qua Mỹ là bạn đã chọn được tự do hạnh phúc.,Morning vibe Đến tới 04-Lê Duẩn, là đã đến 1 ngã rẽ của cuộc đời.Chúc tất cả mọi người đã...",0
"Câu chúc hay đó! Mỗi lần phỏng vấn xin Visa đi du lịch, đi thăm thân, đi lao động, học tập đóng phí hết 435 usd và k được hoàn lại khi bị từ chối đơn xin visa. Nên phỏng vấn càng khó khăn, phải xin nhiều lần thì càng tốt cho ĐSQ, tăng thêm nguồn thu cho họ,Morning vibe Đến tới 04-Lê Duẩn, là đã đến 1 ngã rẽ của cuộc đời.Chúc tất cả mọi người đã...",0
"VN là siêu cường như Mỹ cũng sẽ xiết chặt VISA thôi. Quá nhiều tạp nham vào nước họ nhưng luôn tuyên truyền chống đối, gây hại cho lợi ích của họ. $ 435 không được hoàn lại nếu rớt đều được tư vấn đến cho các ứng viên khi apply for interview, nhưng người ta vẫn chấp nhận apply. Không ảnh hưởng mấy.,Morning vibe Đến tới 04-Lê Duẩn, là đã đến 1 ngã rẽ của cuộc đời.Chúc tất cả mọi người đã...",0
"uoc gi cũng có vé đi,Morning vibe Đến tới 04-Lê Duẩn, là đã đến 1 ngã rẽ của cuộc đời.Chúc tất cả mọi người đã...",0
"Hóa ra Lê Duẩn cũng phải đi Mỹ,Morning vibe Đến tới 04-Lê Duẩn, là đã đến 1 ngã rẽ của cuộc đời.Chúc tất cả mọi người đã...",0
"Chúc mọi ng đậu visa,Morning vibe Đến tới 04-Lê Duẩn, là đã đến 1 ngã rẽ của cuộc đời.Chúc tất cả mọi người đã...",0
"Mày chưa có tiền đi mẽo à?,Morning vibe Đến tới 04-Lê Duẩn, là đã đến 1 ngã rẽ của cuộc đời.Chúc tất cả mọi người đã...",0
"binh đoàn làm nail,Morning vibe Đến tới 04-Lê Duẩn, là đã đến 1 ngã rẽ của cuộc đời.Chúc tất cả mọi người đã...",0
"Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung trong video rõ ràng là chuyện anh ĐP mắng giúp việc nên giúp việc đang khóc trên nhà không dám dẫn con xuống, các page lại “điếc” tập thể trông có chối không :),Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
"Câu kia là “anh chưa bao giờ mắng nó một câu nào” cơ =)))),Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
"Anh Đ giấu tên còn đánh cả vợ cũ rồi, mắng đã là gì mà dám mở mồm ra nói “anh chưa mắng em câu nào” hỡi các quý page :)),Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
"Nhưng tui thắc mắc là hồi trước bà mẹ ĐP cũng theo bênh DLA chửi bb3 mà sao giờ 2 ông bà thái độ kì vậy ta?,Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
"Xã hội giờ lạ, nào là ko học 1 hôm thì có lsao? Ông bà nào mà chả thương cháu? Rồi ông bà dạy tốt thì để ông bà nuôi? Đm dạy dỗ tốt quá giờ vẫn đang phải dạy lại, mắt trợn ngược ngồi nắp capo kìa 🤷🏻‍♀️,Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
"Nhìn sự kiện của DLA mình lại nhớ đến câu nói của ba mình: Ba mẹ làm việc hết sức như vậy để lỡ ko may hôn nhân con ko hạnh phúc, nhà mình có tài chính tốt thì con sẽ được quyền nuôi con của con. 🥹 Hồi đó mình ko hiểu ý của ba, giờ thì mình hiểu r,Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
"Trời ơi bác nhà nghĩ sâu xa quá 🥹 Nhưng thời nay thì đúng là như vậy. Có tiềm lực gia đình chống lưng là đỡ hơn nhiều người lắm. Như DLA điểm tựa gia đình không vững nên cổ đã cố gắng rất nhiều để bảo vệ hai con của cổ,Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
"DLA mua bài seeding cả threads cơ à,Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
"Thêm tập thể các mẹ bán kem trộn, bán hàng online bênh ĐP nữa cơ. Không bán hàng thì khóa trang cá nhân, ava con cái gia đình, chả hiểu nổi =)),Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
"T ko theo ai hết nhưng từ đầu thằng ck sai rành rành, 1 thằng sống ko ngay thẳng, có vợ con vẫn ngoại tình thì lấy tư cách j mà đòi chăm con? Chăm để nó học cái thói xấu của mình à?,Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
"Mà toà cũng đã tuyên rõ ràng đứa lớn mẹ nuôi, đứa nhỏ bố nuôi rồi ấy. Giờ lại ngang ngược giữ luôn đứa lớn không cho về với mẹ là sai rành rành rồi :))),Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
"t ghét cái kiểu bảo là 2 vợ chồng giận lẫy , ông í như l chứ tốt với chị DLA đâu =)) , giận giận qq,Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
"Cứ nhai cái văn “tổng tài theo đuổi lại vợ cũ”, đọc truyện xem phim tổng tài lắm vào xong ảo tưởng. Đối xử với vợ cũ như quần què người ta mới phải lên tiếng liên tục mà nghĩ thế là hay,Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
"eo ơi thiệt í , xàm l k,Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
"Để con nó mới 7 tuổi phải chứng kiến chuyện không hay về phải an ủi mẹ là “mẹ Cún chăm chỉ livestream rồi sẽ mua được nhiều điện thoại” không thấy xấu hổ, làm chồng tồi mà làm cha cũng tồi,Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
"S chà neo giờ dơ vl, thích cái hồi chuyên review đồ công nghệ hơn,Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
"Bé này chắc cũng được chị bò mua seeding nè. Lẹ ra tui dới bà lãnh cơm đoàn,Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
"=)))))) xem còn ai rủ đi chung luôn lãnh một thể,Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
"nhìn bà Diệp thấy thương vl,Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
"Người bị làm phiền trong suốt thời gian qua là Diệp chứ không phải cha kia như mấy phật online cmt luôn ấy. Tha cho bả và các con được yên ổn sống giùm đi 🙏🏻,Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
"đọc cmt mà sợ luôn ấy, sắp lập nick clone đi combat,Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
"may là giải thoát được, thương mấy đứa nhỏ,Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
"bây giờ người ta bênh người ngoại tình nhiều ha,Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
"Còn trách ngược lại người mẹ là con nó muốn ở chơi thêm mà mẹ gì không thương con lại ép con phải về 🧎🏻‍♀️,Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
"cmt fb tiktok là một cái gì đó ☺️,Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
"T chỉ lo cho thằng bé con của DLA :)))) bố nó tính hung hăng, hay nổi điên, mà cái tính này con nít rất dễ lây nhé nhất là khi nó lên cấp 2 dậy thì ấy 👍🏻,Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
"Mấy nhỏ học sinh giờ không có từ “Cảm ơn cô - Xin lỗi cô” trong từ điển của mí nhỏ hay sao. Đầu năm mình có giao kèo là tới tiết cô, khi cô vào lớp cái bảng phải sạch. Nếu không sạch cô trừ điểm hết lớp. Tới bây giờ vẫn quên, nhma mình vẫn nhắc. Nhắc thì mặt cọc cằn, đi giặt khăn thì hết nửa tiết học. Đem cái khăn vô thẩy lên cái bàn cái ịch :). Mình cầm cái khăn lên, kêu cầm lên đưa lại đoàn hoàng. Thì mới biết lỗi. Thái độ với GV v mà không biết xin lỗi cô đâu nha. Kết quả,Mấy nhỏ học sinh giờ không có từ “Cảm ơn cô - Xin lỗi cô” trong từ điển của mí...",0
"(1): Kq, tổ trực mình cho ngồi vào sổ đầu bài tội “vô lễ giáo viên” cho nhanh. (2): Đầu năm mình giao kèo, có điểm cộng từ 15 cộng trở lên mình sẽ tặng quà theo mức độ điểm cộng. Thì đến cuối tháng đầu tiên, mình tổng kết điểm, tặng quà 2~4 cây bút bi và 2~3 cây thước kẻ cho tụi nhỏ. Mình đưa quà cho tụi nhỏ, mí nhỏ nói v “tưởng quà gì cao siêu lắm” :) ĐÃ KHÔNG BIẾT CẢM ƠN CÔ MÀ CÒN CHÊ ĐỒ ẺO :)?,Mấy nhỏ học sinh giờ không có từ “Cảm ơn cô - Xin lỗi cô” trong từ điển của mí...",0
"Mình ghét qua tháng sau KHỎI LUÔN ĐI,Mấy nhỏ học sinh giờ không có từ “Cảm ơn cô - Xin lỗi cô” trong từ điển của mí...",0
"(4): lúc tặng quà cho điểm cộng, đợt 1 mình phát không nhỏ nào cảm ơn. Mình có nói, “khi được tặng quà mình phải biết nói “CẢM ƠN CÔ”. Nếu bạn nào không cảm ơn cô, thì không có quà”,Mấy nhỏ học sinh giờ không có từ “Cảm ơn cô - Xin lỗi cô” trong từ điển của mí...",0
"Uhm từ nền tảng gia đình á bạn. Cháu mình đi học lớp 1, học ở đâu cái động tác tay tục á, về chị gái mình (giáo viên) đánh muốn gãy tay luôn. Cả nhà vào can thì chị nói càng can chị càng đánh. Nên mỗi lần như vậy nhà mình không ai dám rục rịch. Cũng vì vậy mà các bạn cháu mình rất ngoan luôn. Mình ko cổ súy cho việc dùng đòn roi, nhưng phải thừa nhận ở mức độ nào đó đòn roi có hiệu quả.,Mấy nhỏ học sinh giờ không có từ “Cảm ơn cô - Xin lỗi cô” trong từ điển của mí...",0
"Mình biết mà. Nhưng mà giờ nhiều hs như vậy quá nản ghê.,Mấy nhỏ học sinh giờ không có từ “Cảm ơn cô - Xin lỗi cô” trong từ điển của mí...",0
"Nhưng thật ra có nhiều học sinh cũng ngoan lắm bạn. Các bạn ấy ngoan đến nổi mình phải nói cảm ơn ba mẹ đã dạy dỗ rất cẩn thận.,Mấy nhỏ học sinh giờ không có từ “Cảm ơn cô - Xin lỗi cô” trong từ điển của mí...",0
"Nó chưa dứt e là may rồi còn đòi hỏi. Gv giờ cũng là một nghề trong muôn nghề. Đòi hỏi mà làm gì,Mấy nhỏ học sinh giờ không có từ “Cảm ơn cô - Xin lỗi cô” trong từ điển của mí...",0
"Thất bại của cả gia đình và nhà trường, chủ yếu là gia đình. Hôm nọ mình nói chuyện với một đứa học hgsg mà kinh ngạc: nói trống không chẳng chủ vị gì cả, sợ thật, hỏi nó mấy câu mà nó trả lời như bố đời. Học giỏi thế nào chứ thái độ hỏng.,Mấy nhỏ học sinh giờ không có từ “Cảm ơn cô - Xin lỗi cô” trong từ điển của mí...",0
"Dạ đúng r ạ. Hs càng giỏi thì nch chán hơn mấy bé hocc trung bình ạ. Trường hợp này em gặp rất nhiều.,Mấy nhỏ học sinh giờ không có từ “Cảm ơn cô - Xin lỗi cô” trong từ điển của mí...",0
"chị dạy cấp mấy v, em mới sv đi kèm gia sư cho 2 chị em nhà kia, học quốc tế mà hỗn kinh khủng, học toán em chỉ cách làm thì cãi ngược lại em, em la bài trình bày chi tiết ko đc viết tắt thì cái mặt nó kênh kênh lên :)) Học thì vừa học vừa cầm đt em la thì k nghe, nói chuyện với em k bao giờ dạ thưa mà lớp 8 r chứ k phải nhỏ,Mấy nhỏ học sinh giờ không có từ “Cảm ơn cô - Xin lỗi cô” trong từ điển của mí...",0
"C2 á em,Mấy nhỏ học sinh giờ không có từ “Cảm ơn cô - Xin lỗi cô” trong từ điển của mí...",0
"Tui từng đi dạy thì bây giờ tụi nó toàn kiểu: Tung tung sahur, free fire. Nói chung mấy cái bậy bạ là auto nhớ. Còn tôn trọng giáo viên thì không có luôn, trừ một vài bé thôi. Đến nổi tâm lý cứng như tui mà còn bỏ kh dạy nổi mà 🥲,Mấy nhỏ học sinh giờ không có từ “Cảm ơn cô - Xin lỗi cô” trong từ điển của mí...",0
"Rõ khổ luôn thầy/cô ơi,Mấy nhỏ học sinh giờ không có từ “Cảm ơn cô - Xin lỗi cô” trong từ điển của mí...",0
"🥲 Stress lắm. Học thì… mà kh có chất lượng là mình ăn chửi.,Mấy nhỏ học sinh giờ không có từ “Cảm ơn cô - Xin lỗi cô” trong từ điển của mí...",0
"Bị trừ điểm thi đua nữa,Mấy nhỏ học sinh giờ không có từ “Cảm ơn cô - Xin lỗi cô” trong từ điển của mí...",0
"Khỏi quà bà ơi, chỉ tặng bé nào biết ơn và cố gắng thôi.,Mấy nhỏ học sinh giờ không có từ “Cảm ơn cô - Xin lỗi cô” trong từ điển của mí...",0
"May quá lớp mik tuy quậy nhưng ko mất dạy như này:)),Mấy nhỏ học sinh giờ không có từ “Cảm ơn cô - Xin lỗi cô” trong từ điển của mí...",0
"Mình làm GVCN, cũng nhắc đi nhắc lại các con là nếu hôm đó lỡ làm sai điều gì thì phải xin lỗi thầy cô ngay lập tức, không nặng nề gì câu xin lỗi cả mà sợ không nói. Nhưng nhiều bạn vẫn lì lắm, không dạy nổi. Những điều nhỏ nhặt như này đáng lẽ phải được rèn ở nhà rồi ấy chứ :(((,Mấy nhỏ học sinh giờ không có từ “Cảm ơn cô - Xin lỗi cô” trong từ điển của mí...",0
"Mình dạy tiếng anh, hs trả lời OK mà mình còn phải chỉnh lại là “em OK ai”. Ngay cả lời nói tử tế còn ko làm đc thì sao mà thành người tử tế.,Mấy nhỏ học sinh giờ không có từ “Cảm ơn cô - Xin lỗi cô” trong từ điển của mí...",0
"phiên phiến thôi b ơi, kẻo ba mẹ nó lên thái độ với mình là mệt,Mấy nhỏ học sinh giờ không có từ “Cảm ơn cô - Xin lỗi cô” trong từ điển của mí...",0
"Tui đã làm giuỳ đâu kkk. Phụ huynh rất hợp tác nên có chuyện gì t sẽ gọi điện giải quyết thẳng trong lớp với hs và ph luôn. Đỡ phải cãi, mà hs khác trong lớp thấy để biết sợ. Trường hợp này mình đã áp dụng và thành công nên mình không sợ gì hết. Không đánh, không xúc phạm gì hs là được.,Mấy nhỏ học sinh giờ không có từ “Cảm ơn cô - Xin lỗi cô” trong từ điển của mí...",0
"Hồi m học c3 có thầy dạy Lý rất giỏi nhưng cũng cực kỳ kỹ tính trong việc lau bảng. Bảng phải đc lau thật sạch, lau ướt trước rùi lau khô lại cẩn thận trước khi vào tiết nhưng cả lớp không đứa nào dám  láo nháo  cả !,Mấy nhỏ học sinh giờ không có từ “Cảm ơn cô - Xin lỗi cô” trong từ điển của mí...",0
"Đi trong trường, chạm mặt nhau, nhìn thấy GV chúng còn trơ mắt không chào cơ mà (cả HS đã và đang dạy lẫn HS trong trường) :),Mấy nhỏ học sinh giờ không có từ “Cảm ơn cô - Xin lỗi cô” trong từ điển của mí...",0
"Còn mình làm giáo viên, việc của mình trước khi ra khỏi lớp là lau bảng - mình trả cô giáo đến sau mình 1 chiếc bảng sạch. Các gv khác cũng làm như mình. Sinh viên của tụi mình không bao giờ lâu bảng.,Mấy nhỏ học sinh giờ không có từ “Cảm ơn cô - Xin lỗi cô” trong từ điển của mí...",0
"Bh k còn mơn bà nha nữa mà k thèm cảm ơn luôn r à :)))),Mấy nhỏ học sinh giờ không có từ “Cảm ơn cô - Xin lỗi cô” trong từ điển của mí...",0
"Hnay thằng em mình đi học cho bạn mượn truyện tranh, mặc dù đã nhắc nhưng bạn đó không nghe vẫn đọc truyện tranh trong lớp nên bị GVCN thu truyện luôn ạ. Đã vậy, GVCN lại bảo một bạn khác mang quyển truyện đó đi vứt. Thực sự là quyền hạn của giáo viên lớn đến mức được phép vứt đồ của người khác đi sao?,Hnay thằng em mình đi học cho bạn mượn truyện tranh, mặc dù đã nhắc nhưng bạn đó không nghe...",0
"P/S: mình có bảo thằng em mình nch về việc đền bù với bạn kia rồi. Việc trẻ con làm việc riêng trong giờ học cũng là chuyện không mới mẻ gì. Mình chỉ đang nói đến cách hành xử của GVCN các em, tại sao lại có quyền tự định đoạt về tài sản riêng của ng khác như v?,Hnay thằng em mình đi học cho bạn mượn truyện tranh, mặc dù đã nhắc nhưng bạn đó không nghe...",0
"Bạn nghe câu làm sai thì phải chấp nhận hình phạt chưa. 🤣 ok bạn ko thích gvcn vứt đồ đi thì lên nch với cô nhờ cô nếu xảy ra chuyện này lần nữa thì cho ra cửa đứng hết tiết đi vào? Ổn ko?,Hnay thằng em mình đi học cho bạn mượn truyện tranh, mặc dù đã nhắc nhưng bạn đó không nghe...",0
"Bảo thằng bạn đền. Lỗi nó mà,Hnay thằng em mình đi học cho bạn mượn truyện tranh, mặc dù đã nhắc nhưng bạn đó không nghe...",0
"Mình không trách thằng cu bạn ạ, trẻ con mắc sai lầm mình hiểu và giải quyết được. Cái mình đang bảo là suy nghĩ của người GVCN, kể cả có là do bạn học sinh đó sai thì tại sao lại có cái quyền mang đồ của người khác đi vứt như vậy?,Hnay thằng em mình đi học cho bạn mượn truyện tranh, mặc dù đã nhắc nhưng bạn đó không nghe...",0
"Vãi. Bạn k trách thằng cu. Nghe có vẻ cao thượng đấy nhưng không nhá. Sai là sai bắt nó đền. Đúng tội nó trc r tới gv. Bạn đag thành kiến gv r đó. Thằng cu đó tầm cỡ nào mà gv phải thị uy như vậy nên xem lại,Hnay thằng em mình đi học cho bạn mượn truyện tranh, mặc dù đã nhắc nhưng bạn đó không nghe...",0
"À mình có bảo em mình nói chuyện với thằng cu đó về vấn đề đền rồi chứ không phải là chưa, nên mình không nhắc đến. Mình cũng không dám nhận bản thân cao thượng gì, chỉ là mình cảm thấy tài sản riêng của người khác, giáo viên có quyền thu và nói chuyện với phụ huynh, chứ không có quyền vứt thôi.,Hnay thằng em mình đi học cho bạn mượn truyện tranh, mặc dù đã nhắc nhưng bạn đó không nghe...",0
"Bạn hỏi thêm tình hình lúc đó của cả lớp đi. Rồi phân tích thêm hỏi những bạn xung quanh về cư xử bạn đó r phán thêm. Hỏi thêm bthg gv đó ntn với học sinh khác trg lớp. Có cuốn truyện to quá kêu gv đền đi k thì lên hiệu trưởng gặp nhau. Đây giải quyết đc gì. Hiệu trưởng k đc lên xã. Đi các cấp luôn,Hnay thằng em mình đi học cho bạn mượn truyện tranh, mặc dù đã nhắc nhưng bạn đó không nghe...",0
"Em b sai vì cho mượn, cô sai vì vứt truyện, thằng kia sai vì đọc truyện trong h học,Hnay thằng em mình đi học cho bạn mượn truyện tranh, mặc dù đã nhắc nhưng bạn đó không nghe...",0
"Nãy đọc phải quả rep chưa edit của bạn trên thanh thông báo mình đã phải “?” :)))) Vậy sau này bạn cũng bảo những người cho mượn tiền bị quỵt là lỗi của họ vì cho mượn nhé? Mình không bảo em cho mượn sai ng là đúng, nhưng mà trẻ con, bạn bè với nhau, đâu có đoán được tương lai là sẽ bị tịch thu mà ko cho ạ? Đằng này em mình cũng đã dặn bạn kia là đừng có đọc trong giờ rồi ạ,Hnay thằng em mình đi học cho bạn mượn truyện tranh, mặc dù đã nhắc nhưng bạn đó không nghe...",0
"Thật ra thu đồ cũng được nếu trc đó GV đã có nêu rõ quy tắc và thống nhất với học sinh, lỗi gì thì phạt gì, hình thức phạt sẽ ntn. Điều đó đảm bảo kỉ luật của lớp và đúng với nvsp. Nhưng nếu GV chưa từng tuyên bố gì mà tự ý vứt đồ của HS thì GV đó cũng k đúng, chắc e bạn học trường công chứ ở trường tư là có chuyện đó. Mà nch t k ủng hộ chuyện vứt đồ, thu r báo phụ huynh đến nhận và cam kết quản con/ hoặc cuối năm trả chứ đem vứt khá phản giáo dục.,Hnay thằng em mình đi học cho bạn mượn truyện tranh, mặc dù đã nhắc nhưng bạn đó không nghe...",0
"Ngày trc mình đi hc thêm, để cái gương trong bóp viết, b lấy xài, cô tịch thu, mình lên xin thì cô chưa trả lúc đó, lúc về mình quên xong mốt mình xin lại thì mất:)) anh mình mua cho tầm 100k:),Hnay thằng em mình đi học cho bạn mượn truyện tranh, mặc dù đã nhắc nhưng bạn đó không nghe...",0
"May quá còn mua lại được bằng tiền, chứ phải là quà thì đền giá trị tinh thần thế nào cho được nhỉ :))),Hnay thằng em mình đi học cho bạn mượn truyện tranh, mặc dù đã nhắc nhưng bạn đó không nghe...",0
